tmp,ewg_id,PFA,Location detected,Maximum Level (ppt)Years tested,Years tested,Maximum Level (ppt)*
,535,PFDA,GroundwaterOn-base,462017,NA,NA
,536,PFBA,GroundwaterOn-base,9102017-2018,NA,NA
,536,PFPeA,GroundwaterOn-base,"1,0002017-2018",NA,NA
,536,PFHxA,GroundwaterOn-base,"1,2002017-2018",NA,NA
,536,PFHpA,GroundwaterOn-base,8402017-2018,NA,NA
,536,PFOA,GroundwaterOn-base,"1,5002017-2018",NA,NA
,536,PFNA,GroundwaterOn-base,542017-2018,NA,NA
,536,PFDA,GroundwaterOn-base,3.92017-2018,NA,NA
,536,PFTeA,GroundwaterOn-base,0.62017-2018,NA,NA
,536,PFHxS,GroundwaterOn-base,"6,6002017-2018",NA,NA
,536,PFOS,GroundwaterOn-base,"19,0002017-2018",NA,NA
,536,FOSA,GroundwaterOn-base,2.02017-2018,NA,NA
,537,PFOS,SoilOn-base,"110,0002017",NA,NA
,537,PFOA,SoilOn-base,"14,0002017",NA,NA
,537,PFBS,SoilOn-base,5402017,NA,NA
,537,PFHxS,SoilOn-base,"38,0002017",NA,NA
,537,PFOS,GroundwaterOn-base,"28,2002017-2022",NA,NA
,537,PFOA,GroundwaterOn-base,6282017-2022,NA,NA
,537,PFBS,GroundwaterOn-base,9862017-2022,NA,NA
,537,4:2 FTS,GroundwaterOn-base,472017-2022,NA,NA
,537,6:2 FTS,GroundwaterOn-base,"1,8302017-2022",NA,NA
,537,8:2 FTS,GroundwaterOn-base,5692017-2022,NA,NA
,537,PFBA,GroundwaterOn-base,7052017-2022,NA,NA
,537,PFDA,GroundwaterOn-base,352017-2022,NA,NA
,537,PFHpA,GroundwaterOn-base,"1,0202017-2022",NA,NA
,537,PFHpS,GroundwaterOn-base,3432017-2022,NA,NA
,537,PFHxA,GroundwaterOn-base,"2,4502017-2022",NA,NA
,537,PFHxS,GroundwaterOn-base,"5,2702017-2022",NA,NA
,537,PFNA,GroundwaterOn-base,722017-2022,NA,NA
,537,PFNS,GroundwaterOn-base,902017-2022,NA,NA
,537,PFPeA,GroundwaterOn-base,"2,0002017-2022",NA,NA
,537,PFPeS,GroundwaterOn-base,"1,1202017-2022",NA,NA
,538,PFOS,GroundwaterOn-base,"19,8002020",NA,NA
,538,PFOA,GroundwaterOn-base,3162020,NA,NA
,539,PFBS,GroundwaterOn-base,"1,2702017-2019",NA,NA
,539,PFHxA,GroundwaterOn-base,"4,2702017-2019",NA,NA
,539,PFHpA,GroundwaterOn-base,9632017-2019,NA,NA
,539,PFHxS,GroundwaterOn-base,"10,8002017-2019",NA,NA
,539,PFOA,GroundwaterOn-base,"11,5002017-2019",NA,NA
,539,PFOS,GroundwaterOn-base,"18,2002017-2019",NA,NA
,539,PFNA,GroundwaterOn-base,1202017-2019,NA,NA
,539,PFDA,GroundwaterOn-base,9.32017-2019,NA,NA
,540,"PFOA, PFOS",Drinking waterOn-Base,1002020-2021,NA,NA
,541,PFOA+PFOS,GroundwaterOn-base,772020-2021,NA,NA
,542,PFOA/PFOS,Private wellsOff-base,1782020-2021,NA,NA
,543,PFOS,GroundwaterOn-base,"6,9302018-2019",NA,NA
,543,PFOA,GroundwaterOn-base,"1,1702018-2019",NA,NA
,543,PFOS+PFOA,GroundwaterOn-base,"8,1002018-2019",NA,NA
,543,PFBS,GroundwaterOn-base,"1,9902018-2019",NA,NA
,543,PFHpA,GroundwaterOn-base,6892018-2019,NA,NA
,543,PFHxS,GroundwaterOn-base,"10,1002018-2019",NA,NA
,543,PFNA,GroundwaterOn-base,7622018-2019,NA,NA
,544,PFOA+PFOS,Drinking waterOn-base,4.0202,NA,NA
,545,PFOA+PFOS,Drinking WaterOn-base,102020,NA,NA
,546,PFOA,GroundwaterOn-base,4.8202,NA,NA
,546,PFOS,GroundwaterOn-base,582020,NA,NA
,546,PFBS,GroundwaterOn-base,6.9202,NA,NA
,546,PFHxS,GroundwaterOn-base,272020,NA,NA
,546,PFOA,Drinking WaterOn-base,2.8202,NA,NA
,546,PFOS,Drinking WaterOn-base,592020,NA,NA
,546,PFBS,Drinking WaterOn-base,4.5202,NA,NA
,546,PFHxS,Drinking WaterOn-base,372020,NA,NA
,546,PFHxA,Drinking WaterOn-base,4.6202,NA,NA
,547,PFOS,GroundwaterOn-base,"11,0002019",NA,NA
,547,PFOA,GroundwaterOn-base,"2,3002019",NA,NA
,547,PFBS,GroundwaterOn-base,2302019,NA,NA
,547,PFHpA,GroundwaterOn-base,"2,6002019",NA,NA
,547,PFHxS,GroundwaterOn-base,"4,1002019",NA,NA
,547,PFNA,GroundwaterOn-base,4002019,NA,NA
,548,PFOA,GroundwaterOn-base,4892018,NA,NA
,548,PFOS,GroundwaterOn-base,"2,4402018",NA,NA
,549,PFHpA,GroundwaterOn-base,"4,5002019-2020",NA,NA
,549,PFHpS,GroundwaterOn-base,"7,0002019-2020",NA,NA
,549,PFHxA,GroundwaterOn-base,"12,0002019-2020",NA,NA
,549,PFHxS,GroundwaterOn-base,"47,0002019-2020",NA,NA
,549,PFNA,GroundwaterOn-base,1402019-2020,NA,NA
,549,PFNS,GroundwaterOn-base,6.12019-2020,NA,NA
,549,PFOSA,GroundwaterOn-base,8.92019-2020,NA,NA
,549,PFPeA,GroundwaterOn-base,"10,0002019-2020",NA,NA
,549,PFPeS,GroundwaterOn-base,"1,3002019-2020",NA,NA
,549,PFBS,GroundwaterOn-base,4402019-2020,NA,NA
,549,PFOA,GroundwaterOn-base,"14,0002019-2020",NA,NA
,549,PFOS,GroundwaterOn-base,"220,0002019-2020",NA,NA
,549,PFOA+PFOS,GroundwaterOn-base,"234,0002019-2020",NA,NA
,549,4:2FTS,GroundwaterOn-base,962019-2020,NA,NA
,549,6:2FTS,GroundwaterOn-base,"33,0002019-2020",NA,NA
,549,8:2FTS,GroundwaterOn-base,"3,4002019-2020",NA,NA
,549,PFBA,GroundwaterOn-base,"2,5002019-2020",NA,NA
,549,PFDA,GroundwaterOn-base,132019-2020,NA,NA
,550,PFOA,GroundwaterOn-base,"10,6252017-2020",NA,NA
,550,PFOS,GroundwaterOn-base,"172,7492017-2020",NA,NA
,550,PFBS,GroundwaterOn-base,"4,2232017-2020",NA,NA
,550,PFOA+PFOS,GroundwaterOn-base,"179,3482017-2020",NA,NA
,550,PFHxS,GroundwaterOn-base,"39,7262017-2020",NA,NA
,551,PFOA,GroundwaterOn-base,"1,000,0002021",NA,NA
,551,PFOS,GroundwaterOn-base,"670,0002021",NA,NA
,551,PFBS,GroundwaterOn-base,"54,0002021",NA,NA
,551,PFDA,GroundwaterOn-base,3502021,NA,NA
,551,PFDoA,GroundwaterOn-base,1.62021,NA,NA
,551,PFHpA,GroundwaterOn-base,"41,0002021",NA,NA
,551,PFHxA,GroundwaterOn-base,"220,0002021",NA,NA
,551,PFHxS,GroundwaterOn-base,"180,0002021",NA,NA
,551,PFNA,GroundwaterOn-base,2402021,NA,NA
,551,PFUnA,GroundwaterOn-base,2.82021,NA,NA
,552,PFOS,GroundwaterOn-base,4502021,NA,NA
,552,PFOA,GroundwaterOn-base,"1,3002021",NA,NA
,552,PFOS,Drinking waterOn-base,4102021,NA,NA
,552,PFOA,Drinking waterOn-base,"1,2002021",NA,NA
,553,PFBA,GroundwaterOn-base,6.42019,NA,NA
,553,PFBS,GroundwaterOn-base,272019,NA,NA
,553,PFHxA,GroundwaterOn-base,3.02019,NA,NA
,553,PFHxS,GroundwaterOn-base,712019,NA,NA
,553,PFOA,GroundwaterOn-base,5.22019,NA,NA
,553,PFOS,GroundwaterOn-base,902019,NA,NA
,553,PFPeA,GroundwaterOn-base,5.02019,NA,NA
,554,6:2 FTS,GroundwaterOn-base,"3,4102020",NA,NA
,554,8:2 FTS,GroundwaterOn-base,1002020,NA,NA
,554,PFBA,GroundwaterOn-base,2852020,NA,NA
,554,PFBS,GroundwaterOn-base,1652020,NA,NA
,554,PFDA,GroundwaterOn-base,5.42020,NA,NA
,554,PFHpA,GroundwaterOn-base,3592020,NA,NA
,554,PFHxA,GroundwaterOn-base,"1,3102020",NA,NA
,554,PFHxS,GroundwaterOn-base,9782020,NA,NA
,554,PFNA,GroundwaterOn-base,222020,NA,NA
,554,PFOA,GroundwaterOn-base,2402020,NA,NA
,554,PFOS,GroundwaterOn-base,"1,0702020",NA,NA
,554,PFPeA,GroundwaterOn-base,"1,2202020",NA,NA
,555,6:2 FTS,GroundwaterOn-base,"1,1402020",NA,NA
,555,8:2 FTS,GroundwaterOn-base,9502020,NA,NA
,555,PFBA,GroundwaterOn-base,2002020,NA,NA
,555,PFBS,GroundwaterOn-base,362020,NA,NA
,555,PFDA,GroundwaterOn-base,112020,NA,NA
,555,PFHpA,GroundwaterOn-base,5362020,NA,NA
,555,PFHxA,GroundwaterOn-base,4792020,NA,NA
,555,PFHxS,GroundwaterOn-base,5322020,NA,NA
,555,PFNA,GroundwaterOn-base,2212020,NA,NA
,555,PFOA,GroundwaterOn-base,3752020,NA,NA
,555,PFOS,GroundwaterOn-base,"4,2502020",NA,NA
,555,PFPeA,GroundwaterOn-base,5892020,NA,NA
,556,PFBA,GroundwaterOn-base,132020,NA,NA
,556,PFBS,GroundwaterOn-base,192020,NA,NA
,556,PFHpA,GroundwaterOn-base,2.2202,NA,NA
,556,PFHxA,GroundwaterOn-base,5.3202,NA,NA
,556,PFHxS,GroundwaterOn-base,162020,NA,NA
,556,PFNA,GroundwaterOn-base,2.8202,NA,NA
,556,PFOA,GroundwaterOn-base,2312020,NA,NA
,556,PFOS,GroundwaterOn-base,262020,NA,NA
,557,PFOA+PFOS,GroundwaterOn-base,5.0202,NA,NA
,558,PFHxA,GroundwaterOn-base,"4,2002022",NA,NA
,558,PFHpA,GroundwaterOn-base,5602022,NA,NA
,558,PFOA,GroundwaterOn-base,"14,0002022",NA,NA
,558,PFBS,GroundwaterOn-base,9002022,NA,NA
,558,PFHxS,GroundwaterOn-base,"4,7002022",NA,NA
,558,PFOS,GroundwaterOn-base,"3,7002022",NA,NA
,559,PFOA,GroundwaterOn-base,3.52022,NA,NA
,559,PFOS,GroundwaterOn-base,6.72022,NA,NA
,560,PFOS+PFOA,Drinking WaterOff-base,"3,8232016",NA,NA
,560,PFOS+PFOA,GroundwaterOn-base,"58,9222016",NA,NA
,561,PFOS,GroundwaterOn-base,"93,0002020",NA,NA
,561,PFOA,GroundwaterOn-base,"11,0002020",NA,NA
,561,PFBS,GroundwaterOn-base,"2,2002020",NA,NA
,562,PFOS,GroundwaterOff-base,182020-2021,NA,NA
,562,PFOA,GroundwaterOn-base,522020-2021,NA,NA
,562,PFBS,GroundwaterOn-base,762020-2021,NA,NA
,563,6:2 FTS,GroundwaterOn-base,202021,NA,NA
,563,PFBA,GroundwaterOn-base,962021,NA,NA
,563,PFBS,GroundwaterOn-base,2492021,NA,NA
,563,PFHpA,GroundwaterOn-base,2462021,NA,NA
,563,PFHxA,GroundwaterOn-base,"1,9002021",NA,NA
,563,PFHxS,GroundwaterOn-base,"4,4302021",NA,NA
,563,PFNA,GroundwaterOn-base,1.92021,NA,NA
,563,PFOA,GroundwaterOn-base,2922021,NA,NA
,563,PFOS,GroundwaterOn-base,1702021,NA,NA
,563,PFPeA,GroundwaterOn-base,2862021,NA,NA
,564,PFOS,GroundwaterOn-base,3302020,NA,NA
,564,PFOA,GroundwaterOn-base,1202020,NA,NA
,565,PFOS,GroundwaterOn-base,772021,NA,NA
,565,PFOA,GroundwaterOn-base,432021,NA,NA
,565,PFBS,GroundwaterOn-base,9.72021,NA,NA
,566,PFOS,GroundwaterOn-base,"11,0002020",NA,NA
,566,PFOA,GroundwaterOn-base,"2,5002020",NA,NA
,566,PFBS,GroundwaterOn-base,"1,3002020",NA,NA
,567,PFOA,GroundwaterOn-base,1.12021,NA,NA
,567,PFHxA,GroundwaterOn-base,1.02021,NA,NA
,568,6:2 FTS,GroundwaterOn-base,5342021,NA,NA
,568,8:2 FTS,GroundwaterOn-base,482021,NA,NA
,568,NMEFOSAA,GroundwaterOn-base,2.72021,NA,NA
,568,PFBA,GroundwaterOn-base,582021,NA,NA
,568,PFBS,GroundwaterOn-base,512021,NA,NA
,568,PFDA,GroundwaterOn-base,7.72021,NA,NA
,568,PFHpA,GroundwaterOn-base,572021,NA,NA
,568,PFHxA,GroundwaterOn-base,3452021,NA,NA
,568,PFHxS,GroundwaterOn-base,"1,8302021",NA,NA
,568,PFNA,GroundwaterOn-base,2902021,NA,NA
,568,PFOA,GroundwaterOn-base,2982021,NA,NA
,568,PFOS,GroundwaterOn-base,5812021,NA,NA
,568,PFPeA,GroundwaterOn-base,2632021,NA,NA
,568,PFUnDA,GroundwaterOn-base,2232021,NA,NA
,569,4:2 FTS,GroundwaterOn-base,552021,NA,NA
,569,6:2 FTS,GroundwaterOn-base,"1,1002021",NA,NA
,569,PFBS,GroundwaterOn-base,8.02021,NA,NA
,569,PFBA,GroundwaterOn-base,1902021,NA,NA
,569,PFDA,GroundwaterOn-base,7.92021,NA,NA
,569,PFHpS,GroundwaterOn-base,5.42021,NA,NA
,569,PFHpA,GroundwaterOn-base,1802021,NA,NA
,569,PFHxS,GroundwaterOn-base,3202021,NA,NA
,569,PFHxA,GroundwaterOn-base,4002021,NA,NA
,569,PFNA,GroundwaterOn-base,352021,NA,NA
,569,PFOSA,GroundwaterOn-base,2.42021,NA,NA
,569,PFOS,GroundwaterOn-base,1502021,NA,NA
,569,PFOA,GroundwaterOn-base,2302021,NA,NA
,569,PFPS,GroundwaterOn-base,422021,NA,NA
,569,PFPA,GroundwaterOn-base,5202021,NA,NA
,570,PFOS,GroundwaterOn-base,"22,0002021",NA,NA
,570,PFOA,GroundwaterOn-base,9702021,NA,NA
,570,PFBS,GroundwaterOn-base,2302021,NA,NA
,571,PFOS,GroundwaterOn-base,"13,0002020",NA,NA
,571,PFOA,GroundwaterOn-base,"1,2002020",NA,NA
,571,PFBS,GroundwaterOn-base,"1,5002020",NA,NA
,572,PFOS,GroundwaterOn-base,3602020,NA,NA
,572,PFOA,GroundwaterOn-base,1502020,NA,NA
,572,PFBS,GroundwaterOn-base,4.8202,NA,NA
,573,PFOS,GroundwaterOn-base,"360,0002020",NA,NA
,573,PFOA,GroundwaterOn-base,"23,0002020",NA,NA
,573,PFBS,GroundwaterOn-base,"6,2002020",NA,NA
,574,PFOS,GroundwaterOn-base,"2,100,0002020",NA,NA
,574,PFOA,GroundwaterOn-base,"27,0002020",NA,NA
,574,PFBS,GroundwaterOn-base,"9,7002020",NA,NA
,575,PFOA,GroundwaterOn-base,8812021,NA,NA
,575,PFBS,GroundwaterOn-base,1592021,NA,NA
,575,PFOS,GroundwaterOn-base,"41,6002021",NA,NA
,575,PFHxS,GroundwaterOn-base,"3,0602021",NA,NA
,575,PFNA,GroundwaterOn-base,592021,NA,NA
,576,PFBA,GroundwaterOn-base,472021,NA,NA
,576,PFBS,GroundwaterOn-base,"2,1602021",NA,NA
,576,PFHpA,GroundwaterOn-base,112021,NA,NA
,576,PFHxA,GroundwaterOn-base,472021,NA,NA
,576,PFHxS,GroundwaterOn-base,342021,NA,NA
,576,PFOA,GroundwaterOn-base,5.62021,NA,NA
,576,PFOS,GroundwaterOn-base,1.92021,NA,NA
,576,PFPeA,GroundwaterOn-base,572021,NA,NA
,577,PFOS,GroundwaterOn-base,"2,9302019",NA,NA
,577,PFOA,GroundwaterOn-base,"8,1002019",NA,NA
,577,PFBS,GroundwaterOn-base,"1,8102019",NA,NA
,577,PFHpA,GroundwaterOn-base,4942019,NA,NA
,577,PFHxS,GroundwaterOn-base,"35,6002019",NA,NA
,577,PFNA,GroundwaterOn-base,332019,NA,NA
,578,6:2 FTS,GroundwaterOn-base,3132020,NA,NA
,578,8:2 FTS,GroundwaterOn-base,2.9202,NA,NA
,578,PFBA,GroundwaterOn-base,382020,NA,NA
,578,PFBS,GroundwaterOn-base,232020,NA,NA
,578,PFHpA,GroundwaterOn-base,262020,NA,NA
,578,PFHxA,GroundwaterOn-base,992020,NA,NA
,578,PFHxS,GroundwaterOn-base,3252020,NA,NA
,578,PFNA,GroundwaterOn-base,2.9202,NA,NA
,578,PFOA,GroundwaterOn-base,312020,NA,NA
,578,PFOS,GroundwaterOn-base,4752020,NA,NA
,578,PFPeA,GroundwaterOn-base,692020,NA,NA
,579,PFOS,GroundwaterOn-base,"2,6002020-2021",NA,NA
,579,PFOA,GroundwaterOn-base,"1,3002020-2021",NA,NA
,579,PFBS,GroundwaterOn-base,4102020-2021,NA,NA
,580,PFOS,GroundwaterOn-base,"3,7002019-2022",NA,NA
,580,PFOA,GroundwaterOn-base,"2,2002019-2022",NA,NA
,580,PFBS,GroundwaterOn-base,4602019-2022,NA,NA
,581,PFOS,GroundwaterOn-base,"5,8002020-2021",NA,NA
,581,PFOA,GroundwaterOn-base,6002020-2021,NA,NA
,581,PFBS,GroundwaterOn-base,3502020-2021,NA,NA
,582,PFOS,GroundwaterOn-base,"6,8002020",NA,NA
,582,PFOA,GroundwaterOn-base,"1,4002020",NA,NA
,582,PFBS,GroundwaterOn-base,1602020,NA,NA
,583,PFOS,GroundwaterOn-base,4.8202,NA,NA
,583,PFOA,GroundwaterOn-base,6.0202,NA,NA
,583,PFBS,GroundwaterOn-base,3.1202,NA,NA
,583,PFHxA,GroundwaterOn-base,502020,NA,NA
,583,PFHxS,GroundwaterOn-base,4.9202,NA,NA
,584,PFOS,GroundwaterOn-base,"6,4002020-2022",NA,NA
,584,PFOA,GroundwaterOn-base,"3,6002020-2022",NA,NA
,584,PFBS,GroundwaterOn-base,"5,3002020-2022",NA,NA
,585,6:2 FTS,GroundwaterOn-base,2.62021,NA,NA
,585,PFBA,GroundwaterOn-base,112021,NA,NA
,585,PFBS,GroundwaterOn-base,212021,NA,NA
,585,PFDA,GroundwaterOn-base,2.32021,NA,NA
,585,PFHpA,GroundwaterOn-base,122021,NA,NA
,585,PFHxA,GroundwaterOn-base,282021,NA,NA
,585,PFHxS,GroundwaterOn-base,2882021,NA,NA
,585,PFNA,GroundwaterOn-base,4.02021,NA,NA
,585,PFOA,GroundwaterOn-base,802021,NA,NA
,585,PFOS,GroundwaterOn-base,112021,NA,NA
,585,PFPeA,GroundwaterOn-base,182021,NA,NA
,586,6:2 FTS,GroundwaterOn-base,102020-2021,NA,NA
,586,8:2 FTS,GroundwaterOn-base,7.52020-2021,NA,NA
,586,PFBA,GroundwaterOn-base,212020-2021,NA,NA
,586,PFBS,GroundwaterOn-base,4.52020-2021,NA,NA
,586,PFHpA,GroundwaterOn-base,662020-2021,NA,NA
,586,PFHxA,GroundwaterOn-base,552020-2021,NA,NA
,586,PFHxS,GroundwaterOn-base,3152020-2021,NA,NA
,586,PFNA,GroundwaterOn-base,6.52020-2021,NA,NA
,586,PFOA,GroundwaterOn-base,382020-2021,NA,NA
,586,PFOS,GroundwaterOn-base,2042020-2021,NA,NA
,586,PFPeA,GroundwaterOn-base,502020-2021,NA,NA
,587,6:2 FTS,GroundwaterOn-base,"1,9802018",NA,NA
,587,8:2 FTS,GroundwaterOn-base,1392018,NA,NA
,587,PFBA,GroundwaterOn-base,272018,NA,NA
,587,PFBS,GroundwaterOn-base,3.02018,NA,NA
,587,PFHpA,GroundwaterOn-base,472018,NA,NA
,587,PFHxA,GroundwaterOn-base,992018,NA,NA
,587,PFHxS,GroundwaterOn-base,1922018,NA,NA
,587,PFNA,GroundwaterOn-base,9.72018,NA,NA
,587,PFOA,GroundwaterOn-base,612018,NA,NA
,587,PFOS,GroundwaterOn-base,"7,8102018",NA,NA
,587,PFPeA,GroundwaterOn-base,1132018,NA,NA
,588,6:2 FTS,GroundwaterOn-base,3.22019-2020,NA,NA
,588,PFBA,GroundwaterOn-base,462019-2020,NA,NA
,588,PFBS,GroundwaterOn-base,592019-2020,NA,NA
,588,PFHpA,GroundwaterOn-base,242019-2020,NA,NA
,588,PFHxA,GroundwaterOn-base,1162019-2020,NA,NA
,588,PFHxS,GroundwaterOn-base,2132019-2020,NA,NA
,588,PFNA,GroundwaterOn-base,1.92019-2020,NA,NA
,588,PFOA,GroundwaterOn-base,152019-2020,NA,NA
,588,PFOS,GroundwaterOn-base,1182019-2020,NA,NA
,588,PFPeA,GroundwaterOn-base,1782019-2020,NA,NA
,589,6:2 FTS,GroundwaterOn-base,172020,NA,NA
,589,PFBA,GroundwaterOn-base,202020,NA,NA
,589,PFBS,GroundwaterOn-base,3.6202,NA,NA
,589,PFHpA,GroundwaterOn-base,122020,NA,NA
,589,PFHxA,GroundwaterOn-base,312020,NA,NA
,589,PFHxS,GroundwaterOn-base,742020,NA,NA
,589,PFNA,GroundwaterOn-base,2.5202,NA,NA
,589,PFOA,GroundwaterOn-base,112020,NA,NA
,589,PFOS,GroundwaterOn-base,8142020,NA,NA
,589,PFPeA,GroundwaterOn-base,222020,NA,NA
,590,PFBA,GroundwaterOn-base,4.42017,NA,NA
,590,PFHxA,GroundwaterOn-base,232017,NA,NA
,590,PFPeA,GroundwaterOn-base,212017,NA,NA
,590,PFOA+PFOS,GroundwaterOn-base,142017,NA,NA
,590,PFHxS,GroundwaterOn-base,102017,NA,NA
,590,PFOA,GroundwaterOn-base,8.22017,NA,NA
,590,PFOS,GroundwaterOn-base,5.22017,NA,NA
,591,6:2 FTS,GroundwaterOn-base,"4,0902020",NA,NA
,591,8:2 FTS,GroundwaterOn-base,7.92020,NA,NA
,591,PFBA,GroundwaterOn-base,3642020,NA,NA
,591,PFBS,GroundwaterOn-base,362020,NA,NA
,591,PFDA,GroundwaterOn-base,5.32020,NA,NA
,591,PFHpA,GroundwaterOn-base,1792020,NA,NA
,591,PFHxA,GroundwaterOn-base,"1,1302020",NA,NA
,591,PFHxS,GroundwaterOn-base,1142020,NA,NA
,591,PFNA,GroundwaterOn-base,4.02020,NA,NA
,591,PFOA,GroundwaterOn-base,262020,NA,NA
,591,PFOS,GroundwaterOn-base,762020,NA,NA
,591,PFPeA,GroundwaterOn-base,"1,9102020",NA,NA
,592,PFBS,GroundwaterOn-base,322020,NA,NA
,593,6:2 FTS,GroundwaterOn-base,362021,NA,NA
,593,8:2 FTS,GroundwaterOn-base,7.22021,NA,NA
,593,PFBA,GroundwaterOn-base,1302021,NA,NA
,593,PFBS,GroundwaterOn-base,3082021,NA,NA
,593,PFHpA,GroundwaterOn-base,1012021,NA,NA
,593,PFHxA,GroundwaterOn-base,3132021,NA,NA
,593,PFHxS,GroundwaterOn-base,7092021,NA,NA
,593,PFNA,GroundwaterOn-base,272021,NA,NA
,593,PFOA,GroundwaterOn-base,942021,NA,NA
,593,PFOS,GroundwaterOn-base,"2,7002021",NA,NA
,593,PFPeA,GroundwaterOn-base,5732021,NA,NA
,594,PFOS,GroundwaterOn-base,"160,0002020",NA,NA
,594,PFOA,GroundwaterOn-base,"200,0002020",NA,NA
,594,PFBS,GroundwaterOn-base,"6,1002020",NA,NA
,595,PFOS,GroundwaterOn-base,"170,0002020",NA,NA
,595,PFOA,GroundwaterOn-base,"3,3002020",NA,NA
,595,PFBS,GroundwaterOn-base,"4,8002020",NA,NA
,596,PFOA,GroundwaterOn-base,3882022,NA,NA
,596,PFOS,GroundwaterOn-base,"2,9902022",NA,NA
,596,PFBS,GroundwaterOn-base,992022,NA,NA
,596,PFHxS,GroundwaterOn-base,"1,6202022",NA,NA
,596,PFNA,GroundwaterOn-base,1982022,NA,NA
,597,PFHxA,GroundwaterOn-base,"72,2212019",NA,NA
,597,PFHpA,GroundwaterOn-base,"6,9532019",NA,NA
,597,PFOA,GroundwaterOn-base,"26,9222019",NA,NA
,597,PFNA,GroundwaterOn-base,1422019,NA,NA
,597,PFDA,GroundwaterOn-base,9.92019,NA,NA
,597,PFUnA,GroundwaterOn-base,2.82019,NA,NA
,597,PFBS,GroundwaterOn-base,"15,7852019",NA,NA
,597,PFHxS,GroundwaterOn-base,"48,1722019",NA,NA
,597,PFOS,GroundwaterOn-base,"1,5142019",NA,NA
,597,HFPO-DA,GroundwaterOn-base,3.42019,NA,NA
,598,PFOS,GroundwaterOn-base,162021,NA,NA
,598,PFOA,GroundwaterOn-base,9.42021,NA,NA
,598,PFBS,GroundwaterOn-base,3.52021,NA,NA
,599,PFOS,GroundwaterOn-base,6802020,NA,NA
,599,PFOA,GroundwaterOn-base,3602020,NA,NA
,599,PFBS,GroundwaterOn-base,802020,NA,NA
,600,PFOS,GroundwaterOn-base,"6,7002020",NA,NA
,600,PFOA,GroundwaterOn-base,5502020,NA,NA
,600,PFBS,GroundwaterOn-base,2002020,NA,NA
,601,PFOS,GroundwaterOn-base,3102020-2021,NA,NA
,601,PFOA,GroundwaterOn-base,1502020-2021,NA,NA
,601,PFBS,GroundwaterOn-base,1802020-2021,NA,NA
,601,PFHxS,GroundwaterOn-base,5002020-2021,NA,NA
,601,PFNA,GroundwaterOn-base,9.12020-2021,NA,NA
,602,PFOS,GroundwaterOn-base,122020-2021,NA,NA
,602,PFOA,GroundwaterOn-base,172020-2021,NA,NA
,602,PFBS,GroundwaterOn-base,3.62020-2021,NA,NA
,603,PFOS,GroundwaterOn-base,"6,1002020-2021",NA,NA
,603,PFOA,GroundwaterOn-base,"4,3002020-2021",NA,NA
,603,PFBS,GroundwaterOn-base,6802020-2021,NA,NA
,604,PFOS,GroundwaterOn-base,802020,NA,NA
,604,PFOA,GroundwaterOn-base,1802020,NA,NA
,604,PFBS,GroundwaterOn-base,2.5202,NA,NA
,605,PFOA,GroundwaterOn-base,312020,NA,NA
,606,PFOS,GroundwaterOn-base,3202020-2021,NA,NA
,606,PFOA,GroundwaterOn-base,4302020-2021,NA,NA
,606,PFBS,GroundwaterOn-base,1502020-2021,NA,NA
,607,PFOS,GroundwaterOn-base,"28,0002020",NA,NA
,607,PFOA,GroundwaterOn-base,"52,0002020",NA,NA
,607,PFBS,GroundwaterOn-base,"3,1002020",NA,NA
,608,PFOS,GroundwaterOn-base,"10,0002020-2021",NA,NA
,608,PFOA,GroundwaterOn-base,"8,5002020-2021",NA,NA
,608,PFBS,GroundwaterOn-base,9702020-2021,NA,NA
,609,PFOS,GroundwaterOn-base,5302021,NA,NA
,609,PFOA,GroundwaterOn-base,1402021,NA,NA
,609,PFBS,GroundwaterOn-base,3202021,NA,NA
,610,PFOS,GroundwaterOn-base,362020-2022,NA,NA
,610,PFOA,GroundwaterOn-base,722020-2022,NA,NA
,610,PFBS,GroundwaterOn-base,4.22020-2022,NA,NA
,611,6:2 FTS,GroundwaterOn-base,"871,0002020",NA,NA
,611,8:2 FTS,GroundwaterOn-base,5082020,NA,NA
,611,PFBA,GroundwaterOn-base,"8,2002020",NA,NA
,611,PFBS,GroundwaterOn-base,8.12020,NA,NA
,611,PFDA,GroundwaterOn-base,212020,NA,NA
,611,PFHpA,GroundwaterOn-base,"4,9002020",NA,NA
,611,PFHxA,GroundwaterOn-base,"54,7002020",NA,NA
,611,PFHxS,GroundwaterOn-base,882020,NA,NA
,611,PFNA,GroundwaterOn-base,1172020,NA,NA
,611,PFOA,GroundwaterOn-base,9902020,NA,NA
,611,PFOS,GroundwaterOn-base,7022020,NA,NA
,611,PFPeA,GroundwaterOn-base,"49,2002020",NA,NA
,611,PFTeDA,GroundwaterOn-base,2.12020,NA,NA
,612,PFOS,GroundwaterOn-base,132017,NA,NA
,612,PFHxA,GroundwaterOn-base,282017,NA,NA
,612,PFOA,GroundwaterOn-base,242017,NA,NA
,612,PFHxS,GroundwaterOn-base,282017,NA,NA
,612,PFBS,GroundwaterOn-base,6.12017,NA,NA
,612,PFHpA,GroundwaterOn-base,142017,NA,NA
,613,PFOS,GroundwaterOn-base,"18,7002018",NA,NA
,613,PFHxA,GroundwaterOn-base,"2,1102018",NA,NA
,613,PFOA,GroundwaterOn-base,"1,0202018",NA,NA
