pws_id,Chemical,Years tested,Maximum Level (ppt)
OK1021206,PFBA,2023,8.4
OK1021206,Total PFAS,2023,8.4
OK1021313,PFBA,2023,7.9
OK1021313,Total PFAS,2023,7.9
OK1021401,PFBA,2023,5.6
OK1021401,Total PFAS,2023,5.6
OK1021509,PFHxA,2023,3.1
OK1021509,Total PFAS,2023,3.1
OK1021701,PFBS,2023,5.7
OK1021701,PFPeA,2023,3
OK1021701,Total PFAS,2023,8.7
OK2000909,PFBA,2023,5.9
OK2000909,PFHxA,2023,3.3
OK2000909,PFPeA,2023,3.6
OK2000909,Total PFAS,2023,13
OK2001411,PFHxS,2023,7.1
OK2001411,Total PFAS,2023,7.1
OK3004007,PFBA,2023,5.3
OK3004007,Total PFAS,2023,5.3
OK3005401,PFBA,2023,5.5
OK3005401,Total PFAS,2023,5.5
OK3006106,PFBA,2023,6
OK3006106,Total PFAS,2023,6
OK3006606,PFBA,2023,14
OK3006606,Total PFAS,2023,14
OK3007402,PFBA,2023,8.6
OK3007402,Total PFAS,2023,8.6
OR4100399,PFBS,2023,3.2
OR4100399,Total PFAS,2023,3.2
OR4100534,6:2 FTSA,2023,11
OR4100534,Total PFAS,2023,11
PA1090017,PFBS,2020,"9,800,000"
PA1090017,Total PFAS,2020,"9,800,000"
PA1090928,PFBS,2020,"3,600,000"
PA1090928,Total PFAS,2020,"3,600,000"
PA1090931,PFHxA,2020,"6,000,000"
PA1090931,Total PFAS,2020,"6,000,000"
PA1150334,PFHxA,2020,"4,500,000"
PA1150334,Total PFAS,2020,"4,500,000"
PA1460020,PFHpA,2013,12
PA1460020,PFNA,2013,29
PA1460020,Total PFAS,2013,41
PA2400806,PFHxA,2020,"6,300,000"
PA2400806,Total PFAS,2020,"6,300,000"
PA2409003,PFBA,2023,13
PA2409003,Total PFAS,2023,13
PA3060067,PFBS,2023,4.2
PA3060067,Total PFAS,2023,4.2
PA3060069,PFBS,2019-2020,"2,200,000"
PA3060069,Total PFAS,2019-2020,"2,200,000"
PA3061067,PFBS,2023,15
PA3061067,PFPeA,2023,3
PA3061067,Total PFAS,2023,16
PA3390044,PFHxS,2023,3.5
PA3390044,Total PFAS,2023,3.5
PA3390055,PFBS,2023,3
PA3390055,Total PFAS,2023,3
PA3390077,PFBA,2023,6.7
PA3390077,Total PFAS,2023,6.7
PA3480066,PFHxA,2020,"5,000,000"
PA3480066,Total PFAS,2020,"5,000,000"
PA3480816,PFPeA,2023,3
PA3480816,Total PFAS,2023,3
PA3540044,PFBA,2023,7.4
PA3540044,Total PFAS,2023,7.4
PA4110023,PFBA,2023,21
PA4110023,Total PFAS,2023,21
PA4140075,PFHxA,2020,"1,700,000"
PA4140075,Total PFAS,2020,"1,700,000"
PA4140082,PFHxA,2023,3.8
PA4140082,PFPeA,2023,3.9
PA4140082,Total PFAS,2023,7.7
PA4140118,PFHxS,2023,4.2
PA4140118,Total PFAS,2023,4.2
PA4560048,PFBA,2023,13
PA4560048,Total PFAS,2023,13
PA5020050,PFBS,2023,5.7
PA5020050,PFBA,2023,6.6
PA5020050,PFHxS,2023,3.3
PA5020050,PFHxA,2023,7.8
PA5020050,PFPeA,2023,12
PA5020050,Total PFAS,2023,35
PA5020076,PFBA,2023,21
PA5020076,Total PFAS,2023,21
PA5020883,PFBA,2023,12
PA5020883,Total PFAS,2023,12
PA5040055,PFBS,2021,"4,400,000"
PA5040055,Total PFAS,2021,"4,400,000"
PA5040085,PFBS,2023,16
PA5040085,PFBA,2023,5.4
PA5040085,PFHxA,2023,4.6
PA5040085,PFPeA,2023,4.2
PA5040085,Total PFAS,2023,25
PA5650049,PFBS,2020-2023,"7,800,000"
PA5650049,Total PFAS,2020-2023,"7,800,000"
PA6330004,PFBA,2023,11
PA6330004,Total PFAS,2023,11
PA6330809,PFHxA,2020,"10,000,000"
PA6330809,Total PFAS,2020,"10,000,000"
PA6430054,PFOA,2019,2.8
PA6430054,Total PFAS,2019,2.8
PA6430300,PFHxA,2020,"4,200,000"
PA6430300,Total PFAS,2020,"4,200,000"
PA7210946,PFHxA,2020,"6,400,000"
PA7210946,Total PFAS,2020,"6,400,000"
PA7360083,PFBS,2023,5.3
PA7360083,PFPeA,2023,3
PA7360083,Total PFAS,2023,8.3
PA7360126,PFBS,2023,4
PA7360126,Total PFAS,2023,4
PA7360402,PFBS,2019,"4,500,000"
PA7360402,Total PFAS,2019,"4,500,000"
PA7360468,PFBS,2021,"7,100,000"
PA7360468,PFNA,2021,"3,900,000"
PA7360468,Total PFAS,2021,"11,000,000"
PA7360978,PFHxA,2020,"2,600,000"
PA7360978,Total PFAS,2020,"2,600,000"
PA7500039,PFHxS,2020,"6,800,000"
PA7500039,Total PFAS,2020,"6,800,000"
PA7670076,PFPeA,2023,4.6
PA7670076,Total PFAS,2023,4.6
PR0004705,PFHxA,2023,3.4
PR0004705,PFPeA,2023,5.6
PR0004705,Total PFAS,2023,9
PR0005196,PFDoA,2023,4.7
PR0005196,Total PFAS,2023,4.7
PR0005487,PFPeA,2023,3.4
PR0005487,Total PFAS,2023,3.4
PR0005597,PFBA,2023,6.7
PR0005597,Total PFAS,2023,6.7
PR0132051,PFHxS,2023,3.5
PR0132051,PFOS,2023,4
PR0132051,Total PFAS,2023,7.5
RI1592030,PFBS,2019,5.3
RI1592030,Total PFAS,2019,5.3
RI1647527,PFHxA,2019,4.3
RI1647527,PFPeA,2019,4.4
RI1647527,Total PFAS,2019,8.7
RI1858419,PFBA,2023,12
RI1858419,Total PFAS,2023,12
RI2980001,PFHxS,2017,3
RI2980001,PFHxA,2017,3
RI2980001,PFOA,2017,4
RI2980001,PFPeA,2017,2
RI2980001,Total PFAS,2017,12
RI2980338,PFNA,2017,4.1
RI2980338,Total PFAS,2017,4.1
RI2980346,PFBS,2019,4.2
RI2980346,Total PFAS,2019,4.2
SC0110001,PFBS,2020,3.3
SC0110001,PFHxA,2020,2
SC0110001,PFOS,2020,3.1
SC0110001,PFOA,2020,2.1
SC0110001,PFPeA,2020,2.2
SC0110001,Total PFAS,2020,13
SC0210001,PFHxS,2020,2.8
SC0210001,PFOS,2020,3
SC0210001,Total PFAS,2020,5.8
SC0210003,PFOS,2020,2.4
SC0210003,PFOA,2020,3.4
SC0210003,Total PFAS,2020,5.8
SC0410011,PFHxA,2020,2.8
SC0410011,PFOS,2020,2.5
SC0410011,PFOA,2020,2.1
SC0410011,PFPeA,2020,4.3
SC0410011,Total PFAS,2020,12
SC0420005,PFBS,2023,3.3
SC0420005,Total PFAS,2023,3.3
SC0420011,PFBS,2020,2.3
SC0420011,Total PFAS,2020,2.3
SC0820008,PFHxA,2020,2.7
SC0820008,PFPeA,2020,3.3
SC0820008,PFDoA,2020,4.5
SC0820008,PFUnA,2020,7.1
SC0820008,HFPO-DA,2020,8
SC0820008,PFMOBA,2020,3.5
SC0820008,PFBA,2020,6.2
SC0820008,Total PFAS,2020,35
SC1220002,PFHxA,2020,3.6
SC1220002,PFOS,2020,3.1
SC1220002,PFOA,2020,2.6
SC1220002,PFPeA,2020,3.5
SC1220002,Total PFAS,2020,13
SC1920001,PFOS,2020,2.3
SC1920001,PFOA,2020,3.6
SC1920001,Total PFAS,2020,5.9
SC2620009,PFOS,2020,2
SC2620009,PFBA,2020,2.4
SC2620009,Total PFAS,2020,4.4
SC2910001,PFBA,2023,5.6
SC2910001,PFHxA,2023,7.2
SC2910001,PFOA,2023,4
SC2910001,PFPeA,2023,8
SC2910001,Total PFAS,2023,25
SC2920002,PFHxA,2020,4.8
SC2920002,PFOS,2020,3.3
SC2920002,PFOA,2020,3.1
SC2920002,PFPeA,2020,4.6
SC2920002,PFBA,2020,2.1
SC2920002,Total PFAS,2020,18
SC3010001,PFBS,2020,2.5
SC3010001,PFOS,2020,3.9
SC3010001,Total PFAS,2020,6.4
SC3810001,PFHxA,2020,3.6
SC3810001,PFOS,2020,3
SC3810001,PFPeA,2020,2.3
SC3810001,PFBA,2020,2.1
SC3810001,Total PFAS,2020,11
SC3910002,PFHxA,2020,3.9
SC3910002,PFPeA,2020,5.4
SC3910002,PFBA,2020,2.2
SC3910002,Total PFAS,2020,12
SC3920001,PFHxA,2020,3.6
SC3920001,PFOS,2020,3.1
SC3920001,PFOA,2020,2.6
SC3920001,PFPeA,2020,3.5
SC3920001,Total PFAS,2020,13
SC4220006,PFOS,2020,2.2
SC4220006,PFOA,2020,2
SC4220006,Total PFAS,2020,4.2
SC4610002,PFHxA,2020-2023,4.4
SC4610002,PFOS,2020,2
SC4610002,PFOA,2020,2.4
SC4610002,PFPeA,2020-2023,5.9
SC4610002,PFBA,2020,2.1
SC4610002,Total PFAS,2020-2023,12
SC4620003,PFHxA,2023,3.8
SC4620003,PFPeA,2023,4.6
SC4620003,Total PFAS,2023,8.4
SD4600020,PFBA,2023,8.1
SD4600020,Total PFAS,2023,8.1
SD4600148,PFBA,2023,5.5
SD4600148,Total PFAS,2023,5.5
SD4600242,PFHxS,2014,53
SD4600242,Total PFAS,2014,53
SD4600304,PFBA,2023,6.1
SD4600304,Total PFAS,2023,6.1
SD4602223,PFBA,2023,8.1
SD4602223,Total PFAS,2023,8.1
TN0000105,PFBS,2023,6.9
TN0000105,PFBA,2023,5.4
TN0000105,PFHxA,2023,6.8
TN0000105,PFPeA,2023,5
TN0000105,Total PFAS,2023,24
TN0000128,PFHxA,2023,3.2
TN0000128,Total PFAS,2023,3.2
TN0000219,PFBA,2023,11
TN0000219,Total PFAS,2023,11
TN0000369,PFBS,2023,5.4
TN0000369,PFHxA,2023,3
TN0000369,Total PFAS,2023,6.9
TN0000386,PFBS,2023,7.4
TN0000386,PFBA,2023,5.4
TN0000386,PFHxA,2023,5.8
TN0000386,PFPeA,2023,5.5
TN0000386,Total PFAS,2023,24
TN0000400,PFBS,2023,3.6
TN0000400,Total PFAS,2023,3.6
TN0000576,PFBS,2023,6.5
TN0000576,Total PFAS,2023,6.5
TN0000613,PFHpA,2015,11
TN0000613,Total PFAS,2015,11
TN0000770,PFBS,2023,3.1
TN0000770,PFHxA,2023,3
TN0000770,PFPeA,2023,3.5
TN0000770,Total PFAS,2023,9.4
TN0000818,PFBS,2023,3.4
TN0000818,Total PFAS,2023,3.4
TX0030004,PFBA,2023,8.1
TX0030004,Total PFAS,2023,8.1
TX0040002,PFBA,2023,11
TX0040002,PFPeA,2023,3.2
TX0040002,Total PFAS,2023,11
TX0110020,PFPeA,2023,33
TX0110020,Total PFAS,2023,33
TX0140002,PFBA,2023,9.8
TX0140002,PFHxS,2023,3.7
TX0140002,Total PFAS,2023,14
TX0140023,PFBS,2023,3.4
TX0140023,PFBA,2023,6.6
TX0140023,PFHxS,2023,4.8
TX0140023,Total PFAS,2023,15
TX0140076,PFBS,2023,3
TX0140076,PFBA,2023,5.1
TX0140076,PFHxS,2023,3.6
TX0140076,PFPeA,2023,3.1
TX0140076,Total PFAS,2023,8.7
TX0140118,PFBS,2023,5.9
TX0140118,PFHxS,2023,4.5
TX0140118,PFHxA,2023,3.9
TX0140118,PFPeA,2023,6.5
TX0140118,Total PFAS,2023,21
TX0150018,PFBA,2023,9.2
TX0150018,PFPeA,2023,3.2
TX0150018,Total PFAS,2023,9.2
TX0150045,PFOS,2023,4
TX0150045,Total PFAS,2023,4
TX0150048,PFBA,2023,9.5
TX0150048,Total PFAS,2023,9.5
TX0190003,PFBA,2023,6.4
TX0190003,Total PFAS,2023,6.4
TX0200002,PFBS,2023,4.5
TX0200002,PFBA,2023,13
TX0200002,PFHxS,2023,3.6
TX0200002,PFHxA,2023,7
TX0200002,PFPeA,2023,205
TX0200002,Total PFAS,2023,233
TX0200004,PFBS,2023,4.3
TX0200004,PFBA,2023,12
TX0200004,PFHxS,2023,3.8
TX0200004,PFHxA,2023,8.9
TX0200004,PFPeA,2023,175
TX0200004,NFDHA,2023,27
TX0200004,Total PFAS,2023,205
TX0200005,PFBA,2023,8
TX0200005,PFHxA,2023,4.7
TX0200005,PFPeA,2023,132
TX0200005,Total PFAS,2023,144
TX0200035,PFBS,2023,3.4
TX0200035,PFBA,2023,7.5
TX0200035,PFHxA,2023,4.8
TX0200035,PFPeA,2023,70
TX0200035,NFDHA,2023,31
TX0200035,Total PFAS,2023,117
TX0210002,PFBS,2023,3.7
TX0210002,PFBA,2023,8.9
TX0210002,PFHxA,2023,5.9
TX0210002,PFPeA,2023,5.6
TX0210002,Total PFAS,2023,24
TX0210005,PFBS,2023,3.6
TX0210005,6:2 FTSA,2023,13
TX0210005,Total PFAS,2023,16
TX0250002,PFBA,2023,7.9
TX0250002,Total PFAS,2023,7.9
TX0270049,PFBA,2023,17
TX0270049,Total PFAS,2023,17
TX0310002,PFBA,2023,8.8
TX0310002,Total PFAS,2023,8.8
TX0310005,PFBA,2023,7.9
TX0310005,PFHxA,2023,3.5
TX0310005,PFPeA,2023,3.5
TX0310005,Total PFAS,2023,15
TX0340003,PFBA,2023,32
TX0340003,Total PFAS,2023,32
TX0360104,PFBS,2023,3.3
TX0360104,PFHxA,2023,5.7
TX0360104,PFPeA,2023,6.4
TX0360104,Total PFAS,2023,15
TX0370018,PFBA,2023,6.5
TX0370018,Total PFAS,2023,6.5
TX0380013,PFBA,2023,5.9
TX0380013,Total PFAS,2023,5.9
TX0420001,PFBA,2023,7.7
TX0420001,Total PFAS,2023,7.7
TX0430004,PFBA,2023,5.3
TX0430004,Total PFAS,2023,5.3
TX0430011,PFBS,2023,4.7
TX0430011,PFBA,2023,8.6
TX0430011,PFHxA,2023,7.8
TX0430011,PFPeA,2023,8.8
TX0430011,Total PFAS,2023,30
TX0430025,PFBS,2023,4.6
TX0430025,PFBA,2023,9.3
TX0430025,PFHxA,2023,7.4
TX0430025,PFPeA,2023,8.1
TX0430025,Total PFAS,2023,29
TX0430029,PFBS,2023,3.7
TX0430029,PFBA,2023,6.8
TX0430029,PFHxA,2023,6.3
TX0430029,PFPeA,2023,7.3
TX0430029,Total PFAS,2023,24
TX0430040,PFBA,2023,5.8
TX0430040,Total PFAS,2023,5.8
TX0430054,PFBS,2023,3.9
TX0430054,PFBA,2023,11
TX0430054,PFHxA,2023,5.4
TX0430054,PFPeA,2023,5.9
TX0430054,Total PFAS,2023,26
TX0500044,PFBA,2023,15
TX0500044,PFHxA,2023,3.8
TX0500044,PFPeA,2023,4.6
TX0500044,Total PFAS,2023,23
TX0570006,PFBS,2023,4
TX0570006,PFBA,2023,9.6
TX0570006,PFHxA,2023,4.5
TX0570006,PFPeA,2023,5.5
TX0570006,Total PFAS,2023,24
TX0570013,PFBS,2023,4.4
TX0570013,PFBA,2023,9.9
TX0570013,PFHxA,2023,6
TX0570013,PFPeA,2023,5.4
TX0570013,Total PFAS,2023,26
TX0570047,PFBS,2023,3.9
TX0570047,PFBA,2023,9.7
TX0570047,PFHxA,2023,14
TX0570047,PFOA,2023,4
TX0570047,PFPeA,2023,12
TX0570047,PFHpA,2023,3.3
TX0570047,Total PFAS,2023,47
TX0570049,PFBS,2023,4.1
TX0570049,PFBA,2023,7.1
TX0570049,PFHxS,2023,3.6
TX0570049,PFHxA,2023,11
TX0570049,PFPeA,2023,12
TX0570049,Total PFAS,2023,34
TX0570059,PFBS,2023,5.3
TX0570059,PFBA,2023,12
TX0570059,PFHxA,2023,8
TX0570059,PFPeA,2023,9.3
TX0570059,Total PFAS,2023,33
TX0570085,PFBS,2023,4.4
TX0570085,PFBA,2023,9.8
TX0570085,PFHxA,2023,5.3
TX0570085,PFPeA,2023,5.8
TX0570085,Total PFAS,2023,25
TX0610002,PFBS,2023,4
TX0610002,PFBA,2023,6.9
TX0610002,PFHxA,2023,5.8
TX0610002,PFPeA,2023,4.9
TX0610002,Total PFAS,2023,21
TX0610019,PFBS,2023,3.9
TX0610019,PFBA,2023,77
TX0610019,PFHxA,2023,5.7
TX0610019,PFPeA,2023,5.7
TX0610019,Total PFAS,2023,92
TX0610020,PFHxS,2023,8.8
TX0610020,PFHxA,2023,3.5
TX0610020,PFPeA,2023,3.6
TX0610020,Total PFAS,2023,8.8
TX0610065,PFBS,2023,3
TX0610065,PFBA,2023,6
TX0610065,PFHxA,2023,5
TX0610065,PFPeA,2023,4.8
TX0610065,Total PFAS,2023,19
TX0610080,PFBS,2023,3.1
TX0610080,PFBA,2023,6.3
TX0610080,PFHxA,2023,4.7
TX0610080,PFPeA,2023,4.8
TX0610080,Total PFAS,2023,19
TX0610081,PFBS,2023,3.9
TX0610081,PFBA,2023,8.4
TX0610081,PFHxA,2023,7.5
TX0610081,PFPeA,2023,7.6
TX0610081,Total PFAS,2023,27
TX0700001,PFBS,2023,6.5
TX0700001,PFBA,2023,7.7
TX0700001,PFHxA,2023,13
TX0700001,PFPeA,2023,17
TX0700001,Total PFAS,2023,45
TX0700031,PFBS,2023,4.5
TX0700031,PFBA,2023,10
TX0700031,PFHxA,2023,5.3
TX0700031,PFPeA,2023,6.1
TX0700031,Total PFAS,2023,26
TX0700042,PFBS,2023,3.4
TX0700042,PFBA,2023,9
TX0700042,PFHxA,2023,6.1
TX0700042,PFPeA,2023,7.2
TX0700042,Total PFAS,2023,26
TX0700067,PFBS,2023,4.5
TX0700067,PFBA,2023,8.5
TX0700067,PFHxA,2023,4.9
TX0700067,PFPeA,2023,5.3
TX0700067,Total PFAS,2023,23
TX0710002,PFBA,2023,5.6
TX0710002,PFHxA,2023,4
TX0710002,PFPeA,2023,5.9
TX0710002,Total PFAS,2023,9.9
TX0710178,PFPeA,2023,3.2
TX0710178,Total PFAS,2023,3.2
TX0720001,PFBA,2023,19
TX0720001,Total PFAS,2023,19
TX0790005,PFBS,2023,5.3
TX0790005,PFBA,2023,12
TX0790005,PFHxA,2023,6.2
TX0790005,PFPeA,2023,182
TX0790005,Total PFAS,2023,204
TX0790158,PFBA,2023,7.8
TX0790158,PFHxA,2023,5.6
TX0790158,PFPeA,2023,6.4
TX0790158,Total PFAS,2023,18
TX0790229,PFBS,2023,3.9
TX0790229,PFBA,2023,8.2
TX0790229,PFHxS,2023,3.4
TX0790229,PFHxA,2023,8.2
TX0790229,PFOS,2023,4
TX0790229,PFPeA,2023,9.1
TX0790229,Total PFAS,2023,37
TX0790277,PFHxA,2023,6
TX0790277,PFPeA,2023,6.5
TX0790277,Total PFAS,2023,13
TX0790452,PFPeA,2023,26
TX0790452,Total PFAS,2023,26
TX0790455,PFBA,2023,21
TX0790455,Total PFAS,2023,21
TX0790533,PFBA,2023,5.5
TX0790533,PFHxA,2023,4.5
TX0790533,PFPeA,2023,4.6
TX0790533,Total PFAS,2023,13
TX0840001,PFBS,2023,3.8
TX0840001,PFBA,2023,7.9
TX0840001,PFHxA,2023,4.3
TX0840001,PFPeA,2023,41
TX0840001,Total PFAS,2023,57
TX0840009,PFBS,2023,3.9
TX0840009,PFBA,2023,12
TX0840009,PFHxA,2023,5.2
TX0840009,PFPeA,2023,124
TX0840009,6:2 FTSA,2023,6
TX0840009,Total PFAS,2023,149
TX0850001,PFBA,2023,8.7
TX0850001,Total PFAS,2023,8.7
TX0890001,PFHxA,2023,4.3
TX0890001,PFPeA,2023,8.9
TX0890001,Total PFAS,2023,13
TX0890006,PFBA,2023,6.1
TX0890006,PFPeA,2023,4.1
TX0890006,Total PFAS,2023,10
TX0900003,PFPeA,2023,3.2
TX0900003,Total PFAS,2023,3.2
TX0910006,PFBA,2023,8.3
TX0910006,PFHxA,2023,3.8
TX0910006,PFPeA,2023,3.8
TX0910006,Total PFAS,2023,15
TX0940020,PFPeA,2023,4.9
TX0940020,Total PFAS,2023,4.9
TX1010013,PFBA,2023,11
TX1010013,PFHxA,2023,5.1
TX1010013,PFPeA,2023,6.7
TX1010013,6:2 FTSA,2023,43
TX1010013,Total PFAS,2023,63
TX1010014,PFPeA,2023,3
TX1010014,Total PFAS,2023,3
TX1010016,PFBA,2023,31
TX1010016,PFHxA,2023,5.1
TX1010016,PFPeA,2023,5.5
TX1010016,Total PFAS,2023,39
TX1010022,PFPeA,2023,3.1
TX1010022,Total PFAS,2023,3.1
TX1010503,PFPeA,2023,5.7
TX1010503,Total PFAS,2023,5.7
TX1010507,PFBS,2023,3.1
TX1010507,PFBA,2023,9.4
TX1010507,PFHxA,2023,5
TX1010507,PFPeA,2023,6.5
TX1010507,Total PFAS,2023,24
TX1010509,PFBA,2023,5.4
TX1010509,PFHxA,2023,4.7
TX1010509,PFPeA,2023,6.2
TX1010509,Total PFAS,2023,16
TX1010538,PFHxA,2023,3
TX1010538,Total PFAS,2023,3
TX1010548,PFBA,2023,6.9
TX1010548,PFHxA,2023,4.5
TX1010548,PFPeA,2023,7.2
TX1010548,6:2 FTSA,2023,6.3
TX1010548,Total PFAS,2023,25
TX1010626,PFOA,2023,4
TX1010626,Total PFAS,2023,4
TX1010750,PFBA,2023,7.5
TX1010750,PFHxA,2023,4.7
TX1010750,PFPeA,2023,5.3
TX1010750,Total PFAS,2023,18
TX1010884,PFBA,2023,19
TX1010884,PFHxA,2023,6
TX1010884,PFPeA,2023,12
TX1010884,Total PFAS,2023,37
TX1010908,PFBA,2023,28
TX1010908,PFHxA,2023,4
TX1010908,PFPeA,2023,4.2
TX1010908,Total PFAS,2023,36
TX1010938,PFBS,2023,3.1
TX1010938,PFBA,2023,8
TX1010938,PFHxA,2023,5
TX1010938,PFPeA,2023,6.7
TX1010938,Total PFAS,2023,22
TX1011019,PFBA,2023,5
TX1011019,PFHxA,2023,3.6
TX1011019,PFPeA,2023,4
TX1011019,Total PFAS,2023,13
TX1011107,PFPeA,2023,3.7
TX1011107,Total PFAS,2023,3.7
TX1011430,PFHxA,2023,3.5
TX1011430,PFPeA,2023,3.8
TX1011430,Total PFAS,2023,7.3
TX1012740,PFHxA,2023,4.2
TX1012740,PFPeA,2023,5.6
TX1012740,Total PFAS,2023,9.8
TX1013040,PFBA,2023,8
TX1013040,PFHxA,2023,4.7
TX1013040,PFPeA,2023,6.2
TX1013040,Total PFAS,2023,19
TX1013050,PFBS,2023,3.2
TX1013050,PFBA,2023,6.9
TX1013050,PFHxS,2023,3.1
TX1013050,PFHxA,2023,5.1
TX1013050,PFPeA,2023,6.3
TX1013050,Total PFAS,2023,25
TX1013113,PFBS,2023,3.4
TX1013113,PFHxA,2023,4.9
TX1013113,PFPeA,2023,5.3
TX1013113,Total PFAS,2023,14
TX1013123,PFBA,2023,15
TX1013123,Total PFAS,2023,15
TX1013612,PFBA,2023,37
TX1013612,PFHxA,2023,4.6
TX1013612,PFPeA,2023,4.7
TX1013612,Total PFAS,2023,46
TX1050002,PFPeA,2023,4.5
TX1050002,Total PFAS,2023,4.5
TX1050019,PFBS,2023,7.2
TX1050019,PFHxA,2023,4.1
TX1050019,PFPeA,2023,5.1
TX1050019,6:2 FTSA,2023,16
TX1050019,Total PFAS,2023,23
TX1070004,PFBA,2023,7.2
TX1070004,Total PFAS,2023,7.2
TX1070019,PFBA,2023,5.7
TX1070019,Total PFAS,2023,5.7
TX1070106,PFBS,2023,3.1
TX1070106,PFBA,2023,5.7
TX1070106,PFHxS,2023,3.9
TX1070106,Total PFAS,2023,7
TX1070167,PFBA,2023,27
TX1070167,Total PFAS,2023,27
TX1080005,PFBA,2023,15
TX1080005,PFHxA,2023,3
TX1080005,Total PFAS,2023,15
TX1080007,PFHxA,2023,3.3
TX1080007,Total PFAS,2023,3.3
TX1080009,PFBA,2023,5.4
TX1080009,Total PFAS,2023,5.4
TX1080029,PFBS,2023,3
TX1080029,PFBA,2023,7.3
TX1080029,PFHxS,2023,3.4
TX1080029,PFHxA,2023,3.2
TX1080029,Total PFAS,2023,10
TX1090001,PFBS,2023,3.3
TX1090001,PFBA,2023,9.1
TX1090001,PFPeA,2023,4.1
TX1090001,6:2 FTSA,2023,5.7
TX1090001,Total PFAS,2023,17
TX1160015,PFBS,2023,4
TX1160015,PFBA,2023,6.4
TX1160015,PFHxA,2023,5.5
TX1160015,PFPeA,2023,5.9
TX1160015,Total PFAS,2023,22
TX1160029,PFBS,2023,3.9
TX1160029,PFBA,2023,13
TX1160029,PFHxA,2023,7.5
TX1160029,PFPeA,2023,8.2
TX1160029,Total PFAS,2023,31
TX1260003,PFBA,2023,7.6
TX1260003,Total PFAS,2023,7.6
TX1290012,PFBS,2023,4.1
TX1290012,PFBA,2023,56
TX1290012,PFHxA,2023,5.6
TX1290012,PFPeA,2023,6.5
TX1290012,Total PFAS,2023,71
TX1290016,PFBA,2023,5.7
TX1290016,PFHxS,2023,3
TX1290016,Total PFAS,2023,8.7
TX1290053,PFBS,2023,3.2
TX1290053,PFHxA,2023,4
TX1290053,PFPeA,2023,4.7
TX1290053,Total PFAS,2023,12
TX1330001,PFPeA,2023,3.2
TX1330001,Total PFAS,2023,3.2
TX1370001,PFBS,2023,4
TX1370001,PFBA,2023,14
TX1370001,PFHxA,2023,4.8
TX1370001,PFPeA,2023,5.7
TX1370001,Total PFAS,2023,29
TX1490002,PFBA,2023,13
TX1490002,Total PFAS,2023,13
TX1500001,PFBA,2023,5.8
TX1500001,6:2 FTSA,2023,6.3
TX1500001,Total PFAS,2023,12
TX1520002,PFBA,2023,7.1
TX1520002,Total PFAS,2023,7.1
TX1550010,PFBA,2023,5.9
TX1550010,PFHxS,2023,3.2
TX1550010,Total PFAS,2023,9.1
TX1550031,PFBA,2023,7.4
TX1550031,Total PFAS,2023,7.4
TX1650001,PFBS,2023,7.8
TX1650001,PFBA,2023,9
TX1650001,PFHxS,2023,11
TX1650001,PFHxA,2023,3.3
TX1650001,Total PFAS,2023,31
TX1700546,PFBA,2023,12
TX1700546,6:2 FTSA,2023,5.6
TX1700546,Total PFAS,2023,17
TX1750002,PFBA,2023,7.7
TX1750002,PFHxA,2023,4.8
TX1750002,PFPeA,2023,5.5
TX1750002,Total PFAS,2023,16
TX1750012,PFBA,2023,7.6
TX1750012,PFHxA,2023,4.1
TX1750012,PFPeA,2023,4.4
TX1750012,6:2 FTSA,2023,6.7
TX1750012,Total PFAS,2023,23
TX1750015,PFBA,2023,26
TX1750015,PFHxA,2023,4.1
TX1750015,PFPeA,2023,4.4
TX1750015,Total PFAS,2023,34
TX1780001,PFBA,2023,16
TX1780001,6:2 FTSA,2023,5.9
TX1780001,Total PFAS,2023,22
TX1780002,PFBA,2023,6.6
TX1780002,Total PFAS,2023,6.6
TX1780003,PFBA,2023,12
TX1780003,PFHxA,2023,3.8
TX1780003,PFPeA,2023,5.6
TX1780003,Total PFAS,2023,20
TX1780005,PFBA,2023,7.7
TX1780005,Total PFAS,2023,7.7
TX1780006,PFBA,2023,12
TX1780006,Total PFAS,2023,12
TX1840001,PFBA,2023,6.9
TX1840001,PFHxA,2023,3.3
TX1840001,PFPeA,2023,3.6
TX1840001,Total PFAS,2023,14
TX1840006,PFBS,2023,7
TX1840006,PFHxS,2023,15
TX1840006,Total PFAS,2023,15
TX1840008,PFBA,2023,7.3
TX1840008,Total PFAS,2023,7.3
TX1990004,PFBS,2023,3.8
TX1990004,PFBA,2023,6.7
TX1990004,PFHxA,2023,5.3
TX1990004,PFPeA,2023,6.2
TX1990004,Total PFAS,2023,22
TX1990006,PFBS,2023,4.3
TX1990006,PFBA,2023,9.2
TX1990006,PFHxA,2023,6.8
TX1990006,PFPeA,2023,7.9
TX1990006,Total PFAS,2023,28
TX1990012,PFBS,2023,3.3
TX1990012,PFHxA,2023,4.4
TX1990012,PFPeA,2023,4.6
TX1990012,Total PFAS,2023,12
TX1990014,PFBS,2023,3.5
TX1990014,PFHxA,2023,4.8
TX1990014,PFPeA,2023,5.9
TX1990014,6:2 FTSA,2023,5.9
TX1990014,Total PFAS,2023,20
TX2000001,PFBS,2023,5.1
TX2000001,PFBA,2023,15
TX2000001,PFHxS,2023,5
TX2000001,6:2 FTSA,2023,6
TX2000001,Total PFAS,2023,21
TX2010001,PFBA,2023,5.6
